iteration,expanded_state,parent,action,generated_successors,frontier_before,frontier_after,explored,g,h,f
41,"(1, 11)","(1, 12)",South,"['(1, 12)', '(1, 10)']","['(1, 11)', '(34, 14)', '(25, 14)']","['(1, 10)', '(34, 14)', '(25, 14)']","[(21, 16), (23, 16), (34, 16), (12, 16), (14, 16), (3, 16), (5, 16), (27, 16), (25, 16), (1, 12), (16, 16), (1, 15), (18, 16), (29, 16), (7, 16), (31, 16), (20, 16), (22, 16), (34, 15), (9, 16), (11, 16), (33, 16), (1, 11), (2, 16), (24, 16), (13, 16), (25, 15), (1, 14), (26, 16), (15, 16), (6, 16), (4, 16), (28, 16), (17, 16), (30, 16), (19, 16), (8, 16), (10, 16), (32, 16), (1, 13), ... (+1 more)]",17179869192,0,17179869192
42,"(1, 10)","(1, 11)",South,"['(1, 11)', '(1, 9)']","['(1, 10)', '(34, 14)', '(25, 14)']","['(1, 9)', '(34, 14)', '(25, 14)']","[(21, 16), (23, 16), (34, 16), (12, 16), (14, 16), (3, 16), (5, 16), (27, 16), (25, 16), (1, 12), (16, 16), (1, 15), (18, 16), (29, 16), (7, 16), (31, 16), (20, 16), (22, 16), (34, 15), (9, 16), (11, 16), (33, 16), (1, 11), (2, 16), (24, 16), (13, 16), (25, 15), (1, 14), (26, 16), (15, 16), (6, 16), (4, 16), (28, 16), (17, 16), (30, 16), (19, 16), (8, 16), (10, 16), (32, 16), (1, 13), ... (+2 more)]",17179869194,0,17179869194
43,"(1, 9)","(1, 10)",South,"['(1, 10)', '(1, 8)']","['(1, 9)', '(34, 14)', '(25, 14)']","['(1, 8)', '(34, 14)', '(25, 14)']","[(21, 16), (23, 16), (34, 16), (12, 16), (14, 16), (3, 16), (5, 16), (27, 16), (1, 9), (25, 16), (1, 12), (16, 16), (1, 15), (18, 16), (29, 16), (7, 16), (31, 16), (20, 16), (22, 16), (34, 15), (9, 16), (11, 16), (33, 16), (1, 11), (2, 16), (24, 16), (13, 16), (25, 15), (1, 14), (26, 16), (15, 16), (6, 16), (4, 16), (28, 16), (17, 16), (30, 16), (19, 16), (8, 16), (10, 16), (32, 16), ... (+3 more)]",17179869196,0,17179869196
44,"(1, 8)","(1, 9)",South,"['(1, 9)', '(1, 7)']","['(1, 8)', '(34, 14)', '(25, 14)']","['(1, 7)', '(34, 14)', '(25, 14)']","[(21, 16), (23, 16), (34, 16), (12, 16), (14, 16), (3, 16), (5, 16), (27, 16), (1, 9), (25, 16), (1, 12), (16, 16), (1, 15), (18, 16), (29, 16), (7, 16), (31, 16), (20, 16), (22, 16), (34, 15), (9, 16), (11, 16), (33, 16), (1, 11), (2, 16), (24, 16), (13, 16), (25, 15), (1, 14), (1, 8), (26, 16), (15, 16), (6, 16), (4, 16), (28, 16), (17, 16), (30, 16), (19, 16), (8, 16), (10, 16), ... (+4 more)]",17179869198,0,17179869198
45,"(1, 7)","(1, 8)",South,"['(1, 8)', '(2, 7)']","['(1, 7)', '(34, 14)', '(25, 14)']","['(2, 7)', '(34, 14)', '(25, 14)']","[(21, 16), (23, 16), (34, 16), (12, 16), (14, 16), (3, 16), (5, 16), (27, 16), (1, 9), (25, 16), (1, 12), (16, 16), (1, 15), (18, 16), (29, 16), (7, 16), (31, 16), (20, 16), (22, 16), (34, 15), (9, 16), (11, 16), (33, 16), (1, 11), (2, 16), (24, 16), (13, 16), (25, 15), (1, 14), (1, 8), (26, 16), (15, 16), (6, 16), (4, 16), (28, 16), (17, 16), (30, 16), (19, 16), (8, 16), (10, 16), ... (+5 more)]",17179869200,0,17179869200
46,"(2, 7)","(1, 7)",East,"['(3, 7)', '(1, 7)']","['(2, 7)', '(34, 14)', '(25, 14)']","['(3, 7)', '(34, 14)', '(25, 14)']","[(21, 16), (23, 16), (34, 16), (12, 16), (14, 16), (3, 16), (5, 16), (27, 16), (1, 9), (25, 16), (1, 12), (16, 16), (1, 15), (18, 16), (29, 16), (7, 16), (31, 16), (20, 16), (22, 16), (34, 15), (9, 16), (11, 16), (33, 16), (1, 11), (2, 7), (2, 16), (24, 16), (13, 16), (25, 15), (1, 14), (1, 8), (26, 16), (15, 16), (6, 16), (4, 16), (28, 16), (17, 16), (30, 16), (19, 16), (8, 16), ... (+6 more)]",17179869204,0,17179869204
47,"(3, 7)","(2, 7)",East,"['(4, 7)', '(2, 7)']","['(3, 7)', '(34, 14)', '(25, 14)']","['(4, 7)', '(34, 14)', '(25, 14)']","[(21, 16), (23, 16), (34, 16), (12, 16), (3, 7), (14, 16), (3, 16), (5, 16), (27, 16), (1, 9), (25, 16), (1, 12), (16, 16), (1, 15), (18, 16), (29, 16), (7, 16), (31, 16), (20, 16), (22, 16), (34, 15), (9, 16), (11, 16), (33, 16), (1, 11), (2, 7), (2, 16), (24, 16), (13, 16), (25, 15), (1, 14), (1, 8), (26, 16), (15, 16), (6, 16), (4, 16), (28, 16), (17, 16), (30, 16), (19, 16), ... (+7 more)]",17179869212,0,17179869212
48,"(4, 7)","(3, 7)",East,"['(4, 8)', '(3, 7)']","['(4, 7)', '(34, 14)', '(25, 14)']","['(4, 8)', '(34, 14)', '(25, 14)']","[(21, 16), (23, 16), (34, 16), (12, 16), (3, 7), (14, 16), (3, 16), (5, 16), (27, 16), (1, 9), (25, 16), (1, 12), (16, 16), (1, 15), (18, 16), (29, 16), (7, 16), (31, 16), (20, 16), (22, 16), (34, 15), (9, 16), (11, 16), (33, 16), (1, 11), (2, 7), (2, 16), (24, 16), (13, 16), (25, 15), (1, 14), (1, 8), (26, 16), (15, 16), (6, 16), (4, 7), (4, 16), (28, 16), (17, 16), (30, 16), ... (+8 more)]",17179869228,0,17179869228
49,"(4, 8)","(4, 7)",North,"['(4, 9)', '(4, 7)']","['(4, 8)', '(34, 14)', '(25, 14)']","['(4, 9)', '(34, 14)', '(25, 14)']","[(21, 16), (23, 16), (34, 16), (12, 16), (3, 7), (14, 16), (3, 16), (5, 16), (27, 16), (1, 9), (25, 16), (1, 12), (16, 16), (1, 15), (18, 16), (29, 16), (7, 16), (31, 16), (20, 16), (22, 16), (4, 8), (34, 15), (9, 16), (11, 16), (33, 16), (1, 11), (2, 7), (2, 16), (24, 16), (13, 16), (25, 15), (1, 14), (1, 8), (26, 16), (15, 16), (6, 16), (4, 7), (4, 16), (28, 16), (17, 16), ... (+9 more)]",17179869244,0,17179869244
50,"(4, 9)","(4, 8)",North,"['(4, 10)', '(4, 8)']","['(4, 9)', '(34, 14)', '(25, 14)']","['(4, 10)', '(34, 14)', '(25, 14)']","[(21, 16), (4, 9), (23, 16), (34, 16), (12, 16), (3, 7), (14, 16), (3, 16), (5, 16), (27, 16), (1, 9), (25, 16), (1, 12), (16, 16), (1, 15), (18, 16), (29, 16), (7, 16), (31, 16), (20, 16), (22, 16), (4, 8), (34, 15), (9, 16), (11, 16), (33, 16), (1, 11), (2, 7), (2, 16), (24, 16), (13, 16), (25, 15), (1, 14), (1, 8), (26, 16), (15, 16), (6, 16), (4, 7), (4, 16), (28, 16), ... (+10 more)]",17179869260,0,17179869260
51,"(4, 10)","(4, 9)",North,"['(4, 11)', '(4, 9)', '(3, 10)']","['(4, 10)', '(34, 14)', '(25, 14)']","['(3, 10)', '(4, 11)', '(25, 14)', '(34, 14)']","[(21, 16), (4, 9), (23, 16), (34, 16), (12, 16), (3, 7), (14, 16), (3, 16), (5, 16), (27, 16), (1, 9), (25, 16), (1, 12), (16, 16), (1, 15), (18, 16), (29, 16), (7, 16), (31, 16), (20, 16), (22, 16), (4, 8), (34, 15), (9, 16), (11, 16), (33, 16), (1, 11), (2, 7), (2, 16), (24, 16), (13, 16), (25, 15), (1, 14), (1, 8), (26, 16), (15, 16), (6, 16), (4, 7), (4, 10), (4, 16), ... (+11 more)]",17179869276,0,17179869276
52,"(3, 10)","(4, 10)",West,"['(4, 10)']","['(3, 10)', '(4, 11)', '(25, 14)', '(34, 14)']","['(4, 11)', '(34, 14)', '(25, 14)']","[(21, 16), (4, 9), (23, 16), (34, 16), (12, 16), (3, 7), (3, 10), (14, 16), (3, 16), (5, 16), (27, 16), (1, 9), (25, 16), (1, 12), (16, 16), (1, 15), (18, 16), (29, 16), (7, 16), (31, 16), (20, 16), (22, 16), (4, 8), (34, 15), (9, 16), (11, 16), (33, 16), (1, 11), (2, 7), (2, 16), (24, 16), (13, 16), (25, 15), (1, 14), (1, 8), (26, 16), (15, 16), (6, 16), (4, 7), (4, 10), ... (+12 more)]",17179869284,0,17179869284
53,"(4, 11)","(4, 10)",North,"['(4, 12)', '(4, 10)']","['(4, 11)', '(34, 14)', '(25, 14)']","['(4, 12)', '(34, 14)', '(25, 14)']","[(21, 16), (4, 9), (23, 16), (34, 16), (12, 16), (3, 7), (3, 10), (14, 16), (3, 16), (5, 16), (27, 16), (1, 9), (25, 16), (1, 12), (16, 16), (1, 15), (18, 16), (29, 16), (7, 16), (31, 16), (20, 16), (22, 16), (4, 8), (34, 15), (4, 11), (9, 16), (11, 16), (33, 16), (1, 11), (2, 7), (2, 16), (24, 16), (13, 16), (25, 15), (1, 14), (1, 8), (26, 16), (15, 16), (6, 16), (4, 7), ... (+13 more)]",17179869292,0,17179869292
54,"(4, 12)","(4, 11)",North,"['(4, 13)', '(4, 11)']","['(4, 12)', '(34, 14)', '(25, 14)']","['(4, 13)', '(34, 14)', '(25, 14)']","[(21, 16), (4, 9), (23, 16), (34, 16), (12, 16), (3, 7), (3, 10), (14, 16), (3, 16), (4, 12), (5, 16), (27, 16), (1, 9), (25, 16), (1, 12), (16, 16), (1, 15), (18, 16), (29, 16), (7, 16), (31, 16), (20, 16), (22, 16), (4, 8), (34, 15), (4, 11), (9, 16), (11, 16), (33, 16), (1, 11), (2, 7), (2, 16), (24, 16), (13, 16), (25, 15), (1, 14), (1, 8), (26, 16), (15, 16), (6, 16), ... (+14 more)]",17179869308,0,17179869308
55,"(4, 13)","(4, 12)",North,"['(4, 14)', '(4, 12)']","['(4, 13)', '(34, 14)', '(25, 14)']","['(4, 14)', '(34, 14)', '(25, 14)']","[(21, 16), (4, 9), (23, 16), (34, 16), (12, 16), (3, 7), (3, 10), (14, 16), (3, 16), (4, 12), (5, 16), (27, 16), (1, 9), (25, 16), (1, 12), (16, 16), (1, 15), (18, 16), (29, 16), (7, 16), (31, 16), (20, 16), (22, 16), (4, 8), (34, 15), (4, 11), (9, 16), (11, 16), (33, 16), (1, 11), (2, 7), (2, 16), (24, 16), (13, 16), (25, 15), (1, 14), (1, 8), (26, 16), (15, 16), (6, 16), ... (+15 more)]",17179869324,0,17179869324
56,"(4, 14)","(4, 13)",North,"['(4, 13)', '(5, 14)']","['(4, 14)', '(34, 14)', '(25, 14)']","['(5, 14)', '(34, 14)', '(25, 14)']","[(21, 16), (4, 9), (23, 16), (34, 16), (12, 16), (3, 7), (3, 10), (14, 16), (3, 16), (4, 12), (5, 16), (27, 16), (1, 9), (25, 16), (1, 12), (16, 16), (1, 15), (18, 16), (29, 16), (7, 16), (31, 16), (20, 16), (22, 16), (4, 8), (4, 14), (34, 15), (4, 11), (9, 16), (11, 16), (33, 16), (1, 11), (2, 7), (2, 16), (24, 16), (13, 16), (25, 15), (1, 14), (1, 8), (26, 16), (15, 16), ... (+16 more)]",17179869340,0,17179869340
57,"(5, 14)","(4, 14)",East,"['(6, 14)', '(4, 14)']","['(5, 14)', '(34, 14)', '(25, 14)']","['(6, 14)', '(34, 14)', '(25, 14)']","[(21, 16), (4, 9), (23, 16), (34, 16), (12, 16), (3, 7), (3, 10), (14, 16), (3, 16), (4, 12), (5, 16), (27, 16), (1, 9), (25, 16), (1, 12), (16, 16), (1, 15), (18, 16), (29, 16), (7, 16), (31, 16), (20, 16), (22, 16), (4, 8), (4, 14), (34, 15), (4, 11), (9, 16), (11, 16), (33, 16), (1, 11), (2, 7), (2, 16), (24, 16), (13, 16), (25, 15), (1, 14), (1, 8), (26, 16), (15, 16), ... (+17 more)]",17179869372,0,17179869372
58,"(6, 14)","(5, 14)",East,"['(6, 13)', '(5, 14)']","['(6, 14)', '(34, 14)', '(25, 14)']","['(6, 13)', '(34, 14)', '(25, 14)']","[(21, 16), (4, 9), (23, 16), (34, 16), (12, 16), (3, 7), (3, 10), (14, 16), (3, 16), (4, 12), (5, 16), (27, 16), (1, 9), (25, 16), (1, 12), (16, 16), (1, 15), (18, 16), (29, 16), (7, 16), (6, 14), (31, 16), (20, 16), (22, 16), (4, 8), (4, 14), (34, 15), (4, 11), (9, 16), (11, 16), (33, 16), (1, 11), (2, 7), (2, 16), (24, 16), (13, 16), (25, 15), (1, 14), (1, 8), (26, 16), ... (+18 more)]",17179869436,0,17179869436
59,"(6, 13)","(6, 14)",South,"['(6, 14)', '(6, 12)']","['(6, 13)', '(34, 14)', '(25, 14)']","['(6, 12)', '(34, 14)', '(25, 14)']","[(21, 16), (4, 9), (23, 16), (34, 16), (12, 16), (3, 7), (3, 10), (14, 16), (3, 16), (4, 12), (5, 16), (27, 16), (1, 9), (25, 16), (1, 12), (16, 16), (1, 15), (18, 16), (29, 16), (7, 16), (6, 14), (31, 16), (20, 16), (22, 16), (4, 8), (4, 14), (34, 15), (4, 11), (9, 16), (11, 16), (33, 16), (1, 11), (2, 7), (2, 16), (24, 16), (13, 16), (25, 15), (1, 14), (1, 8), (26, 16), ... (+19 more)]",17179869500,0,17179869500
60,"(6, 12)","(6, 13)",South,"['(6, 13)', '(6, 11)']","['(6, 12)', '(34, 14)', '(25, 14)']","['(6, 11)', '(34, 14)', '(25, 14)']","[(6, 12), (21, 16), (4, 9), (23, 16), (34, 16), (12, 16), (3, 7), (3, 10), (14, 16), (3, 16), (4, 12), (5, 16), (27, 16), (1, 9), (25, 16), (1, 12), (16, 16), (1, 15), (18, 16), (29, 16), (7, 16), (6, 14), (31, 16), (20, 16), (22, 16), (4, 8), (4, 14), (34, 15), (4, 11), (9, 16), (11, 16), (33, 16), (1, 11), (2, 7), (2, 16), (24, 16), (13, 16), (25, 15), (1, 14), (1, 8), ... (+20 more)]",17179869564,0,17179869564
61,"(6, 11)","(6, 12)",South,"['(6, 12)', '(6, 10)']","['(6, 11)', '(34, 14)', '(25, 14)']","['(6, 10)', '(34, 14)', '(25, 14)']","[(6, 12), (21, 16), (4, 9), (23, 16), (34, 16), (12, 16), (3, 7), (3, 10), (14, 16), (3, 16), (4, 12), (5, 16), (27, 16), (1, 9), (25, 16), (1, 12), (16, 16), (1, 15), (6, 11), (18, 16), (29, 16), (7, 16), (6, 14), (31, 16), (20, 16), (22, 16), (4, 8), (4, 14), (34, 15), (4, 11), (9, 16), (11, 16), (33, 16), (1, 11), (2, 7), (2, 16), (24, 16), (13, 16), (25, 15), (1, 14), ... (+21 more)]",17179869628,0,17179869628
62,"(6, 10)","(6, 11)",South,"['(6, 11)', '(6, 9)']","['(6, 10)', '(34, 14)', '(25, 14)']","['(6, 9)', '(34, 14)', '(25, 14)']","[(6, 12), (21, 16), (4, 9), (23, 16), (34, 16), (12, 16), (3, 7), (3, 10), (14, 16), (3, 16), (4, 12), (5, 16), (27, 16), (1, 9), (25, 16), (1, 12), (16, 16), (1, 15), (6, 11), (18, 16), (29, 16), (7, 16), (6, 14), (31, 16), (20, 16), (22, 16), (4, 8), (4, 14), (34, 15), (4, 11), (9, 16), (11, 16), (33, 16), (1, 11), (2, 7), (2, 16), (24, 16), (13, 16), (25, 15), (1, 14), ... (+22 more)]",17179869692,0,17179869692
63,"(6, 9)","(6, 10)",South,"['(6, 10)', '(6, 8)']","['(6, 9)', '(34, 14)', '(25, 14)']","['(6, 8)', '(34, 14)', '(25, 14)']","[(6, 12), (21, 16), (4, 9), (23, 16), (34, 16), (12, 16), (3, 7), (3, 10), (14, 16), (3, 16), (4, 12), (5, 16), (27, 16), (1, 9), (25, 16), (1, 12), (16, 16), (1, 15), (6, 11), (18, 16), (29, 16), (7, 16), (6, 14), (31, 16), (20, 16), (22, 16), (4, 8), (4, 14), (34, 15), (4, 11), (9, 16), (11, 16), (33, 16), (1, 11), (2, 7), (2, 16), (24, 16), (13, 16), (25, 15), (1, 14), ... (+23 more)]",17179869756,0,17179869756
64,"(6, 8)","(6, 9)",South,"['(6, 9)', '(7, 8)']","['(6, 8)', '(34, 14)', '(25, 14)']","['(7, 8)', '(34, 14)', '(25, 14)']","[(6, 12), (21, 16), (4, 9), (23, 16), (34, 16), (12, 16), (3, 7), (3, 10), (14, 16), (3, 16), (4, 12), (5, 16), (27, 16), (1, 9), (25, 16), (1, 12), (16, 16), (1, 15), (6, 11), (18, 16), (29, 16), (7, 16), (6, 14), (6, 8), (31, 16), (20, 16), (22, 16), (4, 8), (4, 14), (34, 15), (4, 11), (9, 16), (11, 16), (33, 16), (1, 11), (2, 7), (2, 16), (24, 16), (13, 16), (25, 15), ... (+24 more)]",17179869820,0,17179869820
65,"(7, 8)","(6, 8)",East,"['(8, 8)', '(6, 8)']","['(7, 8)', '(34, 14)', '(25, 14)']","['(8, 8)', '(34, 14)', '(25, 14)']","[(6, 12), (21, 16), (4, 9), (23, 16), (34, 16), (12, 16), (3, 7), (3, 10), (14, 16), (3, 16), (4, 12), (5, 16), (27, 16), (1, 9), (25, 16), (1, 12), (16, 16), (1, 15), (6, 11), (18, 16), (29, 16), (7, 16), (6, 14), (6, 8), (31, 16), (20, 16), (22, 16), (4, 8), (4, 14), (34, 15), (4, 11), (9, 16), (11, 16), (33, 16), (1, 11), (2, 7), (2, 16), (24, 16), (13, 16), (25, 15), ... (+25 more)]",17179869948,0,17179869948
66,"(8, 8)","(7, 8)",East,"['(8, 9)', '(7, 8)']","['(8, 8)', '(34, 14)', '(25, 14)']","['(8, 9)', '(34, 14)', '(25, 14)']","[(6, 12), (21, 16), (4, 9), (23, 16), (34, 16), (12, 16), (3, 7), (3, 10), (14, 16), (3, 16), (4, 12), (5, 16), (27, 16), (1, 9), (25, 16), (1, 12), (16, 16), (1, 15), (6, 11), (18, 16), (29, 16), (7, 16), (6, 14), (6, 8), (31, 16), (20, 16), (22, 16), (4, 8), (4, 14), (34, 15), (4, 11), (9, 16), (8, 8), (11, 16), (33, 16), (1, 11), (2, 7), (2, 16), (24, 16), (13, 16), ... (+26 more)]",17179870204,0,17179870204
67,"(8, 9)","(8, 8)",North,"['(8, 10)', '(8, 8)']","['(8, 9)', '(34, 14)', '(25, 14)']","['(8, 10)', '(34, 14)', '(25, 14)']","[(6, 12), (21, 16), (4, 9), (23, 16), (34, 16), (12, 16), (3, 7), (3, 10), (14, 16), (3, 16), (4, 12), (5, 16), (27, 16), (8, 9), (1, 9), (25, 16), (1, 12), (16, 16), (1, 15), (6, 11), (18, 16), (29, 16), (7, 16), (6, 14), (6, 8), (31, 16), (20, 16), (22, 16), (4, 8), (4, 14), (34, 15), (4, 11), (9, 16), (8, 8), (11, 16), (33, 16), (1, 11), (2, 7), (2, 16), (24, 16), ... (+27 more)]",17179870460,0,17179870460
68,"(8, 10)","(8, 9)",North,"['(8, 11)', '(8, 9)']","['(8, 10)', '(34, 14)', '(25, 14)']","['(8, 11)', '(34, 14)', '(25, 14)']","[(6, 12), (21, 16), (4, 9), (23, 16), (34, 16), (12, 16), (3, 7), (3, 10), (14, 16), (3, 16), (4, 12), (5, 16), (27, 16), (8, 9), (1, 9), (25, 16), (1, 12), (16, 16), (1, 15), (6, 11), (18, 16), (29, 16), (7, 16), (6, 14), (6, 8), (31, 16), (20, 16), (22, 16), (4, 8), (4, 14), (34, 15), (4, 11), (9, 16), (8, 8), (11, 16), (33, 16), (1, 11), (2, 7), (2, 16), (24, 16), ... (+28 more)]",17179870716,0,17179870716
69,"(8, 11)","(8, 10)",North,"['(8, 12)', '(8, 10)']","['(8, 11)', '(34, 14)', '(25, 14)']","['(8, 12)', '(34, 14)', '(25, 14)']","[(6, 12), (21, 16), (4, 9), (23, 16), (34, 16), (12, 16), (3, 7), (3, 10), (14, 16), (3, 16), (4, 12), (5, 16), (27, 16), (8, 9), (1, 9), (25, 16), (1, 12), (16, 16), (1, 15), (6, 11), (18, 16), (29, 16), (7, 16), (6, 14), (6, 8), (31, 16), (20, 16), (22, 16), (4, 8), (4, 14), (34, 15), (4, 11), (8, 11), (9, 16), (8, 8), (11, 16), (33, 16), (1, 11), (2, 7), (2, 16), ... (+29 more)]",17179870972,0,17179870972
70,"(8, 12)","(8, 11)",North,"['(8, 13)', '(8, 11)']","['(8, 12)', '(34, 14)', '(25, 14)']","['(8, 13)', '(34, 14)', '(25, 14)']","[(6, 12), (21, 16), (4, 9), (23, 16), (34, 16), (12, 16), (3, 7), (3, 10), (14, 16), (3, 16), (4, 12), (5, 16), (27, 16), (8, 9), (8, 12), (1, 9), (25, 16), (1, 12), (16, 16), (1, 15), (6, 11), (18, 16), (29, 16), (7, 16), (6, 14), (6, 8), (31, 16), (20, 16), (22, 16), (4, 8), (4, 14), (34, 15), (4, 11), (8, 11), (9, 16), (8, 8), (11, 16), (33, 16), (1, 11), (2, 7), ... (+30 more)]",17179871228,0,17179871228
71,"(8, 13)","(8, 12)",North,"['(8, 14)', '(8, 12)']","['(8, 13)', '(34, 14)', '(25, 14)']","['(8, 14)', '(34, 14)', '(25, 14)']","[(6, 12), (21, 16), (4, 9), (23, 16), (34, 16), (12, 16), (3, 7), (3, 10), (14, 16), (3, 16), (4, 12), (5, 16), (27, 16), (8, 9), (8, 12), (1, 9), (25, 16), (1, 12), (16, 16), (1, 15), (6, 11), (18, 16), (29, 16), (7, 16), (6, 14), (6, 8), (31, 16), (20, 16), (22, 16), (4, 8), (4, 14), (34, 15), (4, 11), (8, 11), (9, 16), (8, 8), (11, 16), (33, 16), (1, 11), (2, 7), ... (+31 more)]",17179871484,0,17179871484
72,"(8, 14)","(8, 13)",North,"['(8, 13)', '(9, 14)']","['(8, 14)', '(34, 14)', '(25, 14)']","['(9, 14)', '(34, 14)', '(25, 14)']","[(6, 12), (21, 16), (4, 9), (23, 16), (34, 16), (12, 16), (3, 7), (3, 10), (14, 16), (3, 16), (4, 12), (5, 16), (27, 16), (8, 9), (8, 12), (1, 9), (25, 16), (1, 12), (16, 16), (1, 15), (6, 11), (18, 16), (29, 16), (7, 16), (6, 14), (6, 8), (31, 16), (20, 16), (22, 16), (4, 8), (4, 14), (34, 15), (4, 11), (8, 11), (9, 16), (8, 8), (8, 14), (11, 16), (33, 16), (1, 11), ... (+32 more)]",17179871740,0,17179871740
73,"(9, 14)","(8, 14)",East,"['(10, 14)', '(8, 14)']","['(9, 14)', '(34, 14)', '(25, 14)']","['(10, 14)', '(34, 14)', '(25, 14)']","[(6, 12), (21, 16), (4, 9), (23, 16), (34, 16), (12, 16), (3, 7), (3, 10), (14, 16), (3, 16), (4, 12), (5, 16), (27, 16), (8, 9), (9, 14), (8, 12), (1, 9), (25, 16), (1, 12), (16, 16), (1, 15), (6, 11), (18, 16), (29, 16), (7, 16), (6, 14), (6, 8), (31, 16), (20, 16), (22, 16), (4, 8), (4, 14), (34, 15), (4, 11), (8, 11), (9, 16), (8, 8), (8, 14), (11, 16), (33, 16), ... (+33 more)]",17179872252,0,17179872252
74,"(10, 14)","(9, 14)",East,"['(10, 13)', '(9, 14)']","['(10, 14)', '(34, 14)', '(25, 14)']","['(10, 13)', '(34, 14)', '(25, 14)']","[(6, 12), (21, 16), (4, 9), (23, 16), (34, 16), (12, 16), (3, 7), (3, 10), (14, 16), (3, 16), (4, 12), (5, 16), (27, 16), (8, 9), (9, 14), (8, 12), (1, 9), (25, 16), (1, 12), (16, 16), (1, 15), (6, 11), (18, 16), (29, 16), (7, 16), (6, 14), (6, 8), (31, 16), (20, 16), (22, 16), (4, 8), (4, 14), (34, 15), (4, 11), (8, 11), (9, 16), (8, 8), (8, 14), (11, 16), (33, 16), ... (+34 more)]",17179873276,0,17179873276
75,"(10, 13)","(10, 14)",South,"['(10, 14)', '(10, 12)']","['(10, 13)', '(34, 14)', '(25, 14)']","['(10, 12)', '(34, 14)', '(25, 14)']","[(6, 12), (21, 16), (4, 9), (23, 16), (34, 16), (12, 16), (3, 7), (3, 10), (14, 16), (3, 16), (4, 12), (5, 16), (27, 16), (8, 9), (9, 14), (8, 12), (1, 9), (25, 16), (1, 12), (16, 16), (1, 15), (6, 11), (18, 16), (29, 16), (7, 16), (6, 14), (6, 8), (31, 16), (20, 16), (22, 16), (4, 8), (4, 14), (34, 15), (4, 11), (8, 11), (9, 16), (8, 8), (8, 14), (11, 16), (33, 16), ... (+35 more)]",17179874300,0,17179874300
76,"(10, 12)","(10, 13)",South,"['(10, 13)', '(10, 11)']","['(10, 12)', '(34, 14)', '(25, 14)']","['(10, 11)', '(34, 14)', '(25, 14)']","[(6, 12), (21, 16), (4, 9), (23, 16), (34, 16), (12, 16), (3, 7), (3, 10), (14, 16), (3, 16), (4, 12), (5, 16), (27, 16), (8, 9), (9, 14), (8, 12), (10, 12), (1, 9), (25, 16), (1, 12), (16, 16), (1, 15), (6, 11), (18, 16), (29, 16), (7, 16), (6, 14), (6, 8), (31, 16), (20, 16), (22, 16), (4, 8), (4, 14), (34, 15), (4, 11), (8, 11), (9, 16), (8, 8), (8, 14), (11, 16), ... (+36 more)]",17179875324,0,17179875324
77,"(10, 11)","(10, 12)",South,"['(10, 12)', '(10, 10)']","['(10, 11)', '(34, 14)', '(25, 14)']","['(10, 10)', '(34, 14)', '(25, 14)']","[(21, 16), (4, 9), (8, 9), (1, 15), (6, 11), (8, 11), (11, 16), (1, 8), (26, 16), (15, 16), (6, 13), (28, 16), (17, 16), (5, 14), (32, 16), (1, 10), (34, 16), (3, 10), (5, 16), (9, 14), (1, 12), (18, 16), (7, 16), (22, 16), (4, 11), (9, 16), (24, 16), (13, 16), (25, 15), (1, 14), (4, 13), (8, 13), (1, 7), (1, 16), (3, 7), (14, 16), (3, 16), (10, 12), (1, 9), (16, 16), ... (+37 more)]",17179876348,0,17179876348
78,"(10, 10)","(10, 11)",South,"['(10, 11)', '(11, 10)']","['(10, 10)', '(34, 14)', '(25, 14)']","['(11, 10)', '(34, 14)', '(25, 14)']","[(21, 16), (4, 9), (8, 9), (1, 15), (6, 11), (8, 11), (11, 16), (1, 8), (26, 16), (15, 16), (6, 13), (28, 16), (17, 16), (5, 14), (32, 16), (1, 10), (34, 16), (3, 10), (5, 16), (9, 14), (1, 12), (18, 16), (7, 16), (22, 16), (4, 11), (9, 16), (24, 16), (13, 16), (25, 15), (1, 14), (4, 13), (8, 13), (10, 10), (1, 7), (1, 16), (3, 7), (14, 16), (3, 16), (10, 12), (1, 9), ... (+38 more)]",17179877372,0,17179877372
79,"(11, 10)","(10, 10)",East,"['(12, 10)', '(10, 10)']","['(11, 10)', '(34, 14)', '(25, 14)']","['(12, 10)', '(34, 14)', '(25, 14)']","[(21, 16), (4, 9), (8, 9), (1, 15), (6, 11), (8, 11), (11, 16), (1, 8), (26, 16), (15, 16), (6, 13), (28, 16), (17, 16), (5, 14), (32, 16), (1, 10), (34, 16), (3, 10), (5, 16), (9, 14), (1, 12), (18, 16), (7, 16), (22, 16), (4, 11), (9, 16), (24, 16), (13, 16), (25, 15), (1, 14), (4, 13), (8, 13), (10, 10), (1, 7), (1, 16), (3, 7), (14, 16), (3, 16), (10, 12), (1, 9), ... (+39 more)]",17179879420,0,17179879420
